mco_id,mco_name,mco_owner,owner_id,address,city,state_abbreviation,zip,url,profit_status,private_public,telephone_one,telephone_two,fax,contracted_pbm,contracted_sp_vendor,service_areas,aliases,provider_sponsored,blues,al,ak,ar,az,ca,co,ct,dc,de,fl,ga,hi,ia,id,il,in,ks,ky,la,ma,me,mi,md,mn,ms,mo,mt,nc,nd,ne,nh,nj,nm,nv,ny,oh,ok,or,pa,ri,sc,sd,tn,tx,ut,va,vt,wa,wi,wv,wy,pr,foreign
331,Health Plan of San Joaquin,San Joaquin County Health Commission.,,7751 South Manthey Road,French Camp,CA,95231,www.hpsj.com,Not-for-profit.,Government.,209-942-6300,888-936-7526,209-942-6305,ProCare Rx,,California.,"San Joaquin Health Commission, San Joaquin Health Administrators.",NO,NO,0,0,0,0,198200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
341,"Capital District Physicians' Health Plan, Inc. (CDPHP)",,,500 Patroon Creek Boulevard,Albany,NY,12206-1057,www.cdphp.com,Not-for-profit.,Private.,518-641-3000,888-258-0477,,CVS/Caremark Rx,CVS/Caremark Rx,New York.,"CDPHP Universal Benefits, Inc.; Capital District Physicians' Healthcare Network, Inc.",YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
342,"Total Care, Inc.","SCHC Companies, Inc.",,P.O. Box 11507,Syracuse,NY,13218-1507,www.totalcareny.com,Not-for-profit.,Private.,315-234-5900,800-223-7242,,BioScrip,,New York.,"SCHC Total Care, Inc.",NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
345,Blue Cross and Blue Shield of Louisiana,Louisiana Health Service & Indemnity Company.,,5525 Reitz Avenue,Baton Rouge,LA,70809,www.bcbsla.com,Not-for-profit,Mutual company.,225-295-3307,800-599-2583,225-295-2054,Express Scripts,,Louisiana.,HMO Louisiana and Louisiana Health Service & Indemnity Company,NO,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351,"Vantage Health Plan, Inc.",,,"130 DeSiard Street, Suite 300",Monroe,LA,71201,www.vhpla.com,For-profit.,Private.,318-361-0900,888-823-1910,318-361-2179,Catamaran Corporation,"Bayou State Specialty Pharmacy, a Briova Rx Company",Louisiana.,,NO,NO,3,0,55,4,2,0,0,0,0,11,6,1,0,1,3,9,1,5,24123,1,0,1,0,0,42,8,0,2,0,0,0,0,0,1,0,1,3,1,0,0,1,0,8,114,0,7,0,0,0,0,1,0,
352,"Avera Health Plans, Inc.",,,3816 S. Elmwood Avenue,Sioux Falls,SD,57105,www.averahealthplans.com,For-profit.,Private.,,888-322-2115,605-322-4540,Clearscript/NPS,Avera Specialty Pharmacy,"Iowa, Nebraska, South Dakota.",,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,64975,0,0,0,0,0,0,0,0,0,0,
353,DAKOTACARE,"South Dakota State Medical Holding Company, Inc.",,2600 West 49th Street,Sioux Falls,SD,57105,www.dakotacare.com,For-profit.,Private.,605-334-4000,800-325-5598,605-331-5254,CVS/Caremark Rx,,"Nationwide, focused in South Dakota.","DAKOTACARE Administrative Services, Inc.",NO,NO,0,0,0,11,16,8,0,0,0,7,1,1,1786,17126,3,1,0,0,0,0,0,0,0,510,0,1,20,2,21,11,0,0,2,4,0,0,1,1,0,0,0,64624,0,6,0,0,0,2,2,0,31,0,0
354,Sanford Health Plan,Sanford Health.,111,"300 North Cherapa Place, Suite 201",Sioux Falls,SD,57103,www.sanfordhealthplan.org,Not-for-profit.,Private.,605-328-6868,800-752-5863,605-328-6811,Express Scripts,Express Scripts (Curascript),"Iowa, Minnesota, North Dakota, South Dakota.","Formerly Sioux Valley Health Plan (SVHP), aka Sanford Health Plan of Minnesota.",YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,0,0,0,0,0,0,0,0,0,3802,0,0,0,0,21338,0,0,0,0,0,0,0,0,0,0,0,0,50381,0,0,0,0,0,0,0,0,0,0,
356,"QCA Health Plan, Inc.","QualChoice Holdings, Inc.",,"12615 Chenal Parkway, Suite 300",Little Rock,AR,72211,www.qualchoice.com,For-profit.,Private.,501-228-7111,800-235-7111,501-228-0135,Catamaran Corporation,Catamaran Corporation,Arkansas.,"QualChoice Life & Health, QCA Health Plan.",NO,NO,0,0,67261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
358,Sanford Heart of America Health Plan,Sanford Health.,111,810 South Main Avenue,Rugby,ND,58368,www.hoahp.com,Not-for-profit.,Private.,701-776-5848,800-525-5661,701-776-5425,None,None,North Dakota.,Heart of America HMO,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
361,Blue Cross Blue Shield of Michigan,Blue Cross Blue Shield of Michigan.,,600 East Lafayette Boulevard,Detroit,MI,48226,www.bcbsm.com,Not-for-profit.,Private.,877-469-2583,,,Express Scripts (Medco),Option Care,"Michigan, plus Medicare Advantage plans nationwide.","Blue Cross Complete, Blue Care Network of Michigan, BlueCaid of Michigan, M-CARE.",NO,YES,1506,0,112,2121,1535,454,36,21,0,8864,570,29,12,34,487,7626,23,882,11,382,31,2177615,51,259,60,109,23,1328,0,0,0,524,150,542,23,2000,40,121,588,0,1038,28,2302,743,33,322,0,221,307,0,0,0,
362,HealthPlus of Michigan and HealthPlus Insurance,HealthPlus of Michigan.,,2050 South Linden Road,Flint,MI,48532,www.healthplus.org,Not-for-profit,Private.,810-230-2000,800-332-9161,810-230-2208,"Internal, Catamaran Corporation (pharmacy claims processor)","BioScrip, Diplomat Specialty Pharmacy, Axium Pharmacy",Michigan and Nationwide.,"HealthPlus Partners, Inc.",NO,NO,23,0,77,52,440,31,27,1,0,238,103,1,19,13,78,112,24,8,5,10,74,231730,9,21,0,33,1,24,0,0,14,69,4,8,76,300,18,66,44,5,30,1,96,411,20,9,0,19,335,0,0,0,8
363,"Grand Valley Health Plan, Inc. (GVHP)",,,829 Forest Hill Avenue SE,Grand Rapids,MI,49546,www.gvhp.com,For-profit.,Private.,616-949-2410,800-335-1977,616-949-4978,MedImpact Healthcare Systems,Diplomat Specialty Pharmacy,Michigan.,,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
368,CareFirst BlueCross BlueShield,"CareFirst, Inc.",,10455 Mill Run Circle,Owings Mills,MD,21117,www.carefirst.com,Not-for-profit.,Private.,410-581-3000,800-313-2223,410-998-5351,CVS Caremark,"ICORE Healthcare, OncoSourceRx, Walgreens Specialty Pharmacy","District of Columbia, Maryland, Virginia.","CareFirst of Maryland Inc., FirstCare, Group Hospitalization and Medical Services Inc., CareFirst Holdings, CareFirst BlueChoice, CareFirst BluePreferred and Medi-CareFirst.",NO,YES,0,0,0,0,0,0,0,846419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256033,0,0,0,0,0,0,0
371,Blue Cross and Blue Shield of New Mexico,"Health Care Service Corporation, a mutual legal reserve company.",2,"5701 Balloon Fiesta Parkway, NE",Albuquerque,NM,87113,www.bcbsnm.com,Not-for-profit.,Private.,505-291-3500,505-653-6000,505-837-2600,Prime Therapeutics,PrimeRxSpecialty (a program of Prime Therapeutics with Triessent Specialty Pharmacy),New Mexico.,Formerly HMO New Mexico.,NO,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
372,Presbyterian Health Plan/Presbyterian Insurance Company,Presbyterian Healthcare Services.,,P.O. Box 27489,Albuquerque,NM,87125,www.phs.org,For-profit.,Private.,505-923-5700,505-923-5678,505-923-5540,Catamaran Corporation,,"Arizona, Colorado, New Mexico, Texas.",Presbyterian Insurance Company.,YES,NO,0,0,0,101,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420223,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,
378,"HealthPartners, Inc.",,,8170 33rd Avenue S,Minneapolis,MN,55425,www.healthpartners.com,Not-for-profit.,Private.,952-883-6000,952-883-5000,,MedImpact Healthcare Systems,CVS/Caremark Rx,"Minnesota, Wisconsin.","HealthPartners Insurance Company, Inc., Group Health Plan",YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33769,0,0,0,
380,Blue Cross and Blue Shield of Nebraska,,,1919 Aksarben Drive,Omaha,NE,68180,www.nebraskablue.com,Not-for-profit.,Mutual company.,402-390-1820,877-693-7081,,Prime Therapeutics,Prime Therapeutics (Triessent),Nebraska and Nationwide.,,NO,YES,3585,286,5069,2672,8054,7181,595,108,215,4610,4703,31,20449,4107,7245,4026,5908,3650,1470,881,273,4810,682,5199,671,10777,723,2849,698,515503,197,1416,388,1385,2906,6113,3177,4861,4924,99,1380,2440,4680,13389,2841,3305,92,8594,2923,754,1057,3,46
381,Samaritan Health Plans,Samaritan Health Services (SHS).,,"815 Northwest 9th Street, Suite 101",Corvallis,OR,97330,www.samhealth.org/healthplans,Not-for-profit.,Private.,541-768-4550,800-832-4580,,,,Oregon.,"Samaritan Advantage, Samaritan Choice Plans, Samaritan InterCommunity Health Network CCO (IHN-CCO).",YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
389,Virginia Premier Health Plan,Virginia Commonwealth University Health System.,,"600 East Broad Street, Suite 400; P.O. Box 5307",Richmond,VA,23220,www.vapremier.com,Not-for-profit,Private.,800-727-7536,,,Envision Pharmaceutical Services,,Virginia.,,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172965,0,0,0,0,0,0,
394,"Medical Associates Health Plan, Inc.",Medical Associates Clinic.,,"1605 Associates Drive, Suite 101",Dubuque,IA,52002,www.mahealthcare.com,For-profit.,Private.,563-556-8070,800-747-8900,563-556-5134,MedImpact Healthcare Systems,,"Illinois, Iowa, Wisconsin.",Medical Associates Clinic Health Plan of Wisconsin.,YES,NO,0,0,0,0,11,0,0,0,0,0,0,0,23194,0,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6561,0,0,0,
396,"Blue Cross of Idaho Health Service, Inc.",,,3000 East Pine Avenue,Meridian,ID,83642,www.bcidaho.com,Not-for-profit.,Mutual company.,208-345-4550,800-274-4018,208-331-7402,CVS/Caremark Rx,CVS/Caremark Rx,Idaho and other states for national groups.,,NO,YES,246,13,240,4225,13970,2631,99,2,10,1635,519,8,63,364141,490,139,368,34,4600,242,335,333,99,2731,50,279,164,460,719,227,97,108,3659,1281,136,188,487,8123,254,14,82,120,140,7403,2698,6,3344,11082,212,16,1352,0,0
397,Regence BlueShield of Idaho,Cambia Health Solutions.,7,1602 21st Avenue,Lewiston,ID,83501,www.id.regence.com,Not-for-profit.,Private.,208-746-2671,800-632-2022,208-798-2097,RegenceRx,Walgreens Specialty Pharmacy,Idaho.,,NO,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,145802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398,BlueCross BlueShield of South Carolina,,,1-20 at Alpine Road,Columbia,SC,29219,"www.SouthCarolinaBlues.com, www.BlueChoiceSC.com",For-profit,Mutual company.,803-788-0222,,,CVS/Caremark Rx,Accredo (fka CuraScript Specialty Pharmacy),South Carolina.,"Companion HealthCare Corporation, now BlueChoice HealthPlan of South Carolina, is the licensed HMO subsidiary of Blue Cross and Blue Shield of South Carolina; InStil Health Insurance Company.",NO,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662023,0,0,0,0,0,0,0,0,0,0,0,
399,CalOPTIMA,Orange County Health Authority.,,505 City Parkway West,Orange,CA,92868,www.caloptima.org,Not-for-profit.,Government.,714-246-8500,,,PerformRx,,California.,California Orange Prevention and Treatment Integrated Medical Assistance.,NO,NO,0,0,0,0,470748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
406,"Capital Health Plan, Inc.","Blue Cross and Blue Shield of Florida, Inc.",97,P.O. Box 15349,Tallahassee,FL,32317,www.capitalhealth.com,Not-for-profit.,Private.,850-383-3311,,850-383-3339,Prime Therapeutics,Prime Therapeutics,Florida.,"Licensed affiliate of Blue Cross and Blue Shield of Florida, CHP.",NO,NO,0,0,0,0,0,0,0,0,0,126135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
411,Wellmark Blue Cross and Blue Shield of Iowa,"Wellmark, Inc.",12,"1331 Grand Avenue, P.O. Box 9232",Des Moines,IA,50309,www.wellmark.com,Mutual insurance company.,Private.,515-376-4500,800-524-9242,515-245-4561,Catamaran Corporation,CVS/Caremark Rx,Iowa.,"Wellmark, Inc., dba Wellmark Blue Cross and Blue Shield of Iowa.",NO,YES,0,0,0,0,0,0,0,0,0,0,0,0,1873696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
412,Blue Cross and Blue Shield of Illinois,"Health Care Service Corporation, a mutual legal reserve company.",2,300 East Randolph Drive,Chicago,IL,60601-5099,www.bcbsil.com,Not-for-profit.,Mutual company.,800-654-7385,312-653-6000,312-938-3868,Prime Therapeutics,Prime Therapeutics,Illinois.,"Blue Choice, HMO Illinois, Blue Advantage.",NO,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7820747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
420,Blue Cross Blue Shield of Massachusetts,,,401 Park Drive,Boston,MA,02215,www.bluecrossma.com,Not-for-profit.,Private.,617-246-5000,800-253-5210,617-246-4832,Express Scripts,,Massachusetts.,HMO Blue,NO,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
433,Dean Health Plan,Dean Health System.,,1277 Deming Way,Madison,WI,53717,www.deancare.com,For-profit.,Private.,800-356-7344,608-827-4420,608-827-4212,Navitus Health Solutions,Specialty Scripts,Wisconsin.,"Dean Health Insurance, Inc.",YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264419,0,0,0,
434,"Health Tradition Health Plan, Inc.",Mayo Holding Company.,,1808 East Main Street,Onalaska,WI,54650,www.healthtradition.com,For-profit.,Private.,608-781-9692,877-832-1823,608-781-9653,,,Wisconsin.,Formerly Greater LaCrosse Health Plans.,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36184,0,0,0,
435,Group Health Cooperative of Eau Claire,,,2503 North Hillcrest Parkway,Altoona,WI,54720,www.group-health.com,Not-for-profit.,Private.,715-552-4300,888-203-7770,715-836-7683,PharmaStar,,Wisconsin.,,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40803,0,0,0,
436,Group Health Cooperative of South Central Wisconsin,,,"1265 John Q. Hammons Drive, Suite 200",Madison,WI,53717,www.ghcscw.com,Not-for-profit.,Private.,608-828-4853,800-605-4327,608-257-3842,Navitus Health Solutions,,Wisconsin.,GHC-SCW.,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72542,0,0,0,
437,Gundersen Health Plan,Gundersen Health System,,1836 South Avenue,La Crosse,WI,54601,www.gundersenhealthplan.org,Not-for-profit.,Private.,608-775-8000,800-370-9718,608-775-8091,ClearScripts/Argus,,"Iowa, Minnesota, Wisconsin.","fka Gundersen Lutheran Health Plan, Inc.",YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89209,0,0,0,
438,MercyCare Health Plans,Mercy Health System Corporation.,,3430 Palmer Drive,Janesville,WI,53547,www.mercycarehealthplans.com,For-profit.,Private.,608-752-3431,800-752-3431,608-752-3751,"CVS/Caremark Rx, Mercy Health System Pharmacies",,Wisconsin.,"MercyCare HMO, Inc.; MercyCare Insurance Company, Inc.",YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36237,0,0,0,
439,Network Health,"Ministry Health Care, Inc.",88,1570 Midway Place,Menasha,WI,54952,www.networkhealth.com,For-profit.,Private.,920-720-1300,800-826-0940,920-720-1900,"Express Scripts, CVS/Caremark Rx",,Wisconsin.,Network Health Insurance Corp.,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166808,0,0,0,
440,Arise Health Plan,"WPS Health Plan, Inc.",,"421 Lawrence Drive, Suite 100",De Pere,WI,54115,www.wecareforwisconsin.com,For-profit.,Private.,920-490-6900,888-711-1444,920-490-6944,Express Scripts,,Wisconsin.,Formerly WPS Prevea Health Plan or Wisconsin Physicians Service Insurance Corporation.,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179829,0,0,0,
448,"Bluegrass Family Health, Inc.","Baptist Healthcare System, Inc. (Louisville, KY).",,"651 Perimeter Drive, Suite 300",Lexington,KY,40517,www.bgfh.com,Not-for-profit.,Private.,859-269-4475,800-787-2680,859-335-3750,Express Scripts,Express Scripts,Kentucky.,"Signature Health Alliance, Health Alliance Plan.",YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
450,BlueCross BlueShield of Tennessee,"BlueCross BlueShield of Tennessee, Inc.",,1 Cameron Hill Circle,Chattanooga,TN,37402,www.bcbst.com,Not-for-profit.,Private.,423-535-5600,800-565-9140,423-535-6355,Express Scripts,Express Scripts,Tennessee and Nationwide.,"Volunteer State Health Plan, TennCare, BlueCare, SharedHealth, BlueAdvantage, BlueElite, OnLife, BlueCard, BlueAccess, BluePerks.",NO,YES,34529,1514,14128,12314,20121,8926,2072,582,790,28293,41470,69,3783,2943,20816,15256,3986,31721,11455,3705,4101,11215,4994,2460,37681,14350,1123,22713,245,2249,1306,3750,8239,2450,6635,22813,8420,4313,10582,913,16505,1140,2583822,51243,3648,191,23371,7123,3984,8737,2040,20,42
456,Regence BlueCross BlueShield of Oregon,Cambia Health Solutions.,7,100 Southwest Market Street,Portland,OR,97201,www.or.regence.com,Not-for-profit.,Private.,503-225-5221,800-452-7278,503-225-4848,RegenceRx,Walgreens Specialty Pharmacy,Oregon.,Pioneer Educators Health Trust.,NO,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
460,Geisinger Health Plan,Geisinger Health System.,,100 North Academy Avenue,Danville,PA,17822-3260,www.thehealthplan.com,Not-for-profit.,Private.,570-214-5265,800-447-4000,570-214-5285,"Pharmacy benefit managed internally. MedImpact Healthcare Systems (Claims Processing), Express Scripts (Medco) (Mail-order)",Internal,"Maine, New Jersey, Pennsylvania, West Virginia.","Geisinger Quality Options, Geisinger Health Plan (HMO), Geisinger Choice (PPO), Geisinger Health Options (self-funded).",YES,NO,7,1,2,25,75,17,30,6,36,155,56,0,4,2,29,134,2,21,2,53,11823,40,334,5,4,4,1,61,0,4,15,1188,2,22,352,107,3,3,406061,10,28,0,8,56,6,84,11,10,1,8375,1,1,
462,"Florida Health Care Plan, Inc.","Blue Cross and Blue Shield of Florida, Inc.",97,1340 Ridgewood Avenue,Holly Hill,FL,32117,www.fhcp.com,For-profit,Private.,386-676-7110,800-232-0578,386-676-7119,Catamaran Corporation,None,Florida.,,NO,NO,0,0,0,0,0,0,0,0,0,48956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,On Lok Lifeways,On Lok Senior Health Services.,,1333 Bush Street,San Francisco,CA,94109,www.onlok.org,Not-for-profit.,Private.,415-292-8888,888-886-6565,415-292-8745,,,California.,fka On Lok Senior Health Services.,NO,NO,0,0,0,0,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
470,Independence Blue Cross (IBC),,25,1901 Market Street,Philadelphia,PA,19103,www.ibx.com,Not-for-profit,Private.,215-241-2400,800-275-2583,,Catamaran Corporation (FutureScripts),Catamaran Corporation (FutureScripts),"Delaware, Maryland, New Jersey, Pennsylvania.","Keystone Health Plan East, Inc.; Amerihealth HMO; QCC Insurance Company/Select Advantage; Healthcare Delaware; Vista Health Plan; Personal Choice PPO",NO,YES,4635,196,1179,3853,28369,4132,4794,1449,22554,21859,8356,219,2092,1487,19979,13507,1265,4088,2149,7720,1005,12195,21426,4485,3120,2339,746,14085,222,3305,2784,105674,2036,853,12745,8193,925,3200,1153294,365,6683,147,8604,12939,4201,15380,688,10333,2146,4827,96,17,29
471,"Health New England, Inc.",Baystate Health.,,"One Monarch Place, Suite 1500",Springfield,MA,01144,www.hne.com,Not-for-profit,Private.,413-787-4000,800-310-2835,413-734-3356,Catamaran Corporation (Commercial/Medicaid); PTI/National Pharmaceutical Services and Welldyne Rx (Medicare Advantage),BriovaRx,Massachusetts.,"HNE Advisory Services, Inc.; HNE of Connecticut, Inc.; HNE Insurance Company, Inc.; HNE Insurance Services Corporation.",YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
472,"ADVANTAGE Health Solutions, Inc.","Ancilla Systems, St. Vincent Health, St. Joseph Regional Medical Center, Sisters of St. Francis of Perpetual Adoration.",,"9045 River Road, Suite 200",Indianapolis,IN,46240,www.advantageplan.com,For-profit.,Private.,317-573-2700,877-901-2237,317-580-8009,Envision Pharmaceutical Services,Orchard Pharmaceutical Services,Indiana.,,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
483,CommunityCare Managed Healthcare Plans of Oklahoma,Saint Francis Hospital and St. John Medical Center.,,218 West 6th Street,Tulsa,OK,74119,www.ccok.com,For-profit.,Private.,918-594-5200,800-278-7563,918-594-5210,,,Oklahoma.,"CommunityCare Senior Health Plan; CommunityCare HMO, Inc.; CommunityCare Life & Health Insurance Company.",YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
485,"Health First Health Plans, Inc.","Health First, Inc.",,6450 U.S. Highway One,Rockledge,FL,32955,www.healthfirsthealthplans.org,For-profit.,Private.,321-434-5600,800-716-7737,321-434-4362,Catamaran Corporation,"Circles of Care, Health First Family Pharmacy",Florida.,Health First Insurance.,YES,NO,0,0,0,0,0,0,0,0,0,59628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
487,"Security Health Plan of Wisconsin, Inc.",Marshfield Clinic.,,1515 Saint Joseph Avenue; P.O. Box 8000,Marshfield,WI,54449-8000,www.securityhealth.org,Not-for-profit.,Private.,715-221-9555,800-472-2363,715-221-9500,,,Wisconsin.,,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181013,0,0,0,
491,Unity Health Insurance,UW Health.,,840 Carolina Street,Sauk City,WI,53583,www.unityhealth.com,For-profit.,Private.,608-643-2491,800-362-3309,608-643-2564,MedImpact Healthcare Systems,UW Health Pharmacies,Wisconsin.,,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150343,0,0,0,
492,Saint Mary's Health Plans,Dignity Health.,,1510 Meadow Wood Lane,Reno,NV,89502,www.saintmaryshealthplans.com,For-profit.,Private.,775-770-6000,800-433-3077,775-770-6253,Catamaran Corporation,,Nevada.,Saint Mary's HealthFirst HMO; Saint Mary's Preferred Health Insurance Company PPO; CDS Group Health TPA.,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
