mco_id,mco_name,mco_owner,owner_id,address,city,state_abbreviation,zip,url,profit_status,private_public,telephone_one,telephone_two,fax,contracted_pbm,contracted_sp_vendor,service_areas,aliases,provider_sponsored,blues,al,ak,ar,az,ca,co,ct,dc,de,fl,ga,hi,ia,id,il,in,ks,ky,la,ma,me,mi,md,mn,ms,mo,mt,nc,nd,ne,nh,nj,nm,nv,ny,oh,ok,or,pa,ri,sc,sd,tn,tx,ut,va,vt,wa,wi,wv,wy,pr,foreign
205,"Preferred Medical Plan, Inc.",,,4950 Southwest 8th Street,Coral Gables,FL,33134,www.pmphmo.com,For-profit.,Private.,(305) 447-8373,(800) 767-5551,(305) 445-4581,MedImpact Healthcare Systems,,Florida.,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,39942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
126,Blue Cross and Blue Shield of North Carolina,,,P.O. Box 2291,Durham,NC,27702,www.bcbsnc.com,Not-for-profit.,Private.,(919) 489-7431,(877) 258-3334,(919) 765-4459,Prime Therapeutics,Express Scripts (Curascript),North Carolina.,Partners National Health Plan of North Carolina.,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2751851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
805,Moda Health,,,601 Southwest 2nd Avenue; P.O. Box 40384,Portland,OR,97204-0384,www.odscompanies.com,For-profit.,Private.,(503) 228-6554,(877) 605-3229,(503) 948-5558,MedImpact Healthcare Systems,"Walgreens Specialty Pharmacy, Express Scripts","Alaska, Oregon, Washington.","Formerly ODS Health Plans, Eastern Oregon CCO.",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
843,"Care1st Health Plan Arizona, Inc.",Care1st Health Plan.,18,"2355 East Camelback Road, Suite 300",Phoenix,AZ,85016,www.care1st.com/az,For-profit.,Private.,(602) 778-1800,(866) 560-4042,(602) 778-1863,MedImpact Healthcare Systems,,Arizona (Maricopa and Pima Counties).,,FALSE,FALSE,0,0,0,69329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
394,"Medical Associates Health Plan, Inc.",Medical Associates Clinic.,,"1605 Associates Drive, Suite 101",Dubuque,IA,52002,www.mahealthcare.com,For-profit.,Private.,(563) 556-8070,(800) 747-8900,(563) 556-5134,MedImpact Healthcare Systems,,"Illinois, Iowa, Wisconsin.",Medical Associates Clinic Health Plan of Wisconsin.,TRUE,FALSE,0,0,0,0,11,0,0,0,0,0,0,0,23194,0,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6561,0,0,0,
396,"Blue Cross of Idaho Health Service, Inc.",,,3000 East Pine Avenue,Meridian,ID,83642,www.bcidaho.com,Not-for-profit.,Mutual company.,(208) 345-4550,(800) 274-4018,(208) 331-7402,CVS/Caremark Rx,CVS/Caremark Rx,Idaho and other states for national groups.,,FALSE,TRUE,246,13,240,4225,13970,2631,99,2,10,1635,519,8,63,364141,490,139,368,34,4600,242,335,333,99,2731,50,279,164,460,719,227,97,108,3659,1281,136,188,487,8123,254,14,82,120,140,7403,2698,6,3344,11082,212,16,1352,0,0
397,Regence BlueShield of Idaho,Cambia Health Solutions.,7,1602 21st Avenue,Lewiston,ID,83501,www.id.regence.com,Not-for-profit.,Private.,(208) 746-2671,(800) 632-2022,(208) 798-2097,RegenceRx,Walgreens Specialty Pharmacy,Idaho.,,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,145802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398,BlueCross BlueShield of South Carolina,,,1-20 at Alpine Road,Columbia,SC,29219,"www.SouthCarolinaBlues.com, www.BlueChoiceSC.com",For-profit,Mutual company.,(803) 788-0222,,,CVS/Caremark Rx,Accredo (fka CuraScript Specialty Pharmacy),South Carolina.,"Companion HealthCare Corporation, now BlueChoice HealthPlan of South Carolina, is the licensed HMO subsidiary of Blue Cross and Blue Shield of South Carolina; InStil Health Insurance Company.",FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662023,0,0,0,0,0,0,0,0,0,0,0,
1361,Senior CommUnity Care of Colorado,Volunteers of America National Services (VOANS).,,11485 Highway 65,Eckert,CO,81418,http://seniorcommunitycare.org,Not-for-profit,Private.,(970) 835-8500,(970) 252-0522,,Care Kinesis,,Colorado.,,FALSE,FALSE,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1376,Cherokee Elder Care,Cherokee Nation Comprehensive Care Agency.,,1387 West 4th Street,Tahlequah,OK,74464,http://eldercare.cherokee.org,Not-for-profit.,Private.,(918) 453-5554,,,,,Oklahoma.,,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1377,CentraCare,Comprehensive Senior Care Corporation.,,"200 West Michigan Avenue, Suite 103",Battle Creek,MI,49017,www.mycentracare.com,Not-for-profit.,Private.,(269) 441-9300,(877) 284-4071,(269) 441-3487,,,Michigan.,,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1380,Brand New Day,"Universal Care, Inc.",,"1680 East Hill Street, Building 3",Signal Hill,CA,90755,www.bndhmo.com,For-profit.,Private.,(866) 255-4795,,(562) 981-5818,MedImpact Healthcare Systems,,California.,"Formerly HMO California, Universal Care Health Plan.",TRUE,FALSE,0,0,0,0,3268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1381,"LIFE at Lourdes, Inc.",Catholic Health East.,,"2475 McClellan Avenue, Building C",Pennsauken,NJ,08109,www.lourdesnet.org/services/life.php,Not-for-profit.,Private.,(856) 675-3675,(856) 675-3674,(856) 675-3659,,,New Jersey.,,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
564,LA Care Health Plan,,,"1055 West 7th Street, 10th Floor",Los Angeles,CA,90017,www.lacare.org,Not-for-profit.,Government.,(213) 694-1250,(888) 839-9909,(213) 694-1246,MedImpact Healthcare Systems,,California.,"Local Initiative Health Authority for LA County, dba LA Care Health Plan.",FALSE,FALSE,0,0,0,0,1168224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
818,McGregor PACE,The McGregor Group,,2373 Euclid Heights Boulevard,Cleveland Heights,OH,44106-2797,www.mcgregorpace.org,Not-for-profit.,Private.,(216) 791-3580,,(216) 791-3281,CareKinesis.,,Ohio.,,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
820,"Community Care Health Plan, Inc.",,,205 Bishops Way,Brookfield,WI,53005,www.communitycareinc.org,Not-for-profit.,Private.,(414) 231-4000,(866) 992-6600,(262) 827-4044,PharmaStar,,Wisconsin.,"Community Care, Inc.; Family Care.",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11856,0,0,0,
172,"Tufts Associated Health Plans, Inc.",,,705 Mt. Auburn Street,Watertown,MA,02472,www.tuftshealthplan.com,Not-for-profit.,Mutual company.,(617) 923-5406,(800) 462-0224,(617) 923-5880,CVS/Caremark Rx,"Express Scripts (Curascript), CVS/Caremark Rx","Massachusetts, Rhode Island.","Network Health, Tufts Medicare Preferred.",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10467,0,0,0,0,0,0,0,0,0,0,0,0,
177,Health Alliance Plan of Michigan,Henry Ford Health System.,,2850 West Grand Boulevard,Detroit,MI,48202,www.hap.org,Not-for-profit.,Private.,(313) 872-8100,(800) 422-4641,(248) 443-0944,Catamaran Corporation (claims processing only),"BioScrip, Pharmacy Advantage",Michigan.,"Alliance Health Plan for HMO, Alliance Health and Life Insurance Company, Midwest Health Plan, HAP Senior Plus.",TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
181,Indiana University Health Plans,Indiana University Health.,,"950 North Meridian Street, Suite 200",Indianapolis,IN,46204-1202,http://iuhealthplansmedicare.org,For-profit.,Private.,(317) 963-9900,(800) 455-9776,(317) 963-9800,Prescription Solutions (mail order),,Indiana.,"Formerly M-Plan and Clarian Health Plans, Inc.",TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
147,Center for Elders Independence,"Nonprofit Public Benefit Corporation, 501(c) Board of Directors.",,"510 17th Street, Suite 400",Oakland,CA,94612,www.cei.elders.org,Not-for-profit.,Private.,(510) 433-1150,,(510) 452-8836,None,,California.,,FALSE,FALSE,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185,Medica Health Plans,,,401 Carlson Parkway,Minnetonka,MN,55305,www.medica.com,Not-for-profit.,Private.,(952) 992-2900,(800) 952-3455,(952) 992-3377,MedImpact Healthcare Systems,"Walgreens Specialty Pharmacy, Fairview Pharmacy Services","Minnesota and adjacent counties in North Dakota, South Dakota; also Wisconsin.","Medica Insurance Company, Medica Health Plans of Wisconsin",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526000,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,16000,0,0,0,
283,Horizon Blue Cross Blue Shield,"Horizon Healthcare Services, Inc.",,Three Penn Plaza East,Newark,NJ,07105,www.horizonblue.com,Not-for-profit.,Private.,(973) 466-4000,,(973) 466-8342,Prime Therapeutics,,New Jersey.,"Horizon HMO, Horizon Healthcare of New Jersey, Horizon Healthcare Servies",FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Highmark Blue Cross Blue Shield,"Highmark, Inc.",6,120 Fifth Avenue,Pittsburgh,PA,15222,www.highmark.com,Not-for-profit.,Private.,(412) 544-7000,,,Express Scripts (Medco),Home Solutions Infusion Therapy,Pennsylvania.,"Highmark Blue Shield, Keystone Health Plan West, The Health Company, HM Health Insurance Company, Highmark Health Services. Medicaid is served through Highmark Blue Cross and Blue Shield's subsidiary Gateway Health Plan (see separate listing).",FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3783383,0,0,0,0,0,0,0,0,0,0,0,0,0,
381,Samaritan Health Plans,Samaritan Health Services (SHS).,,"815 Northwest 9th Street, Suite 101",Corvallis,OR,97330,www.samhealth.org/healthplans,Not-for-profit.,Private.,(541) 768-4550,(800) 832-4580,,,,Oregon.,"Samaritan Advantage, Samaritan Choice Plans, Samaritan InterCommunity Health Network CCO (IHN-CCO).",TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351,"Vantage Health Plan, Inc.",,,"130 DeSiard Street, Suite 300",Monroe,LA,71201,www.vhpla.com,For-profit.,Private.,(318) 361-0900,(888) 823-1910,(318) 361-2179,Catamaran Corporation,"Bayou State Specialty Pharmacy, a Briova Rx Company",Louisiana.,,FALSE,FALSE,3,0,55,4,2,0,0,0,0,11,6,1,0,1,3,9,1,5,24123,1,0,1,0,0,42,8,0,2,0,0,0,0,0,1,0,1,3,1,0,0,1,0,8,114,0,7,0,0,0,0,1,0,
1721,Brandman Centers for Senior Care,Los Angeles Jewish Home,,7150 Tampa Avenue,Reseda,CA,91335,www.brandmanseniorcare.org,Not-for-profit,Private.,(855) 774-8444,,(818) 774-3065,,,California,Los Angeles Jewish Home for the Aging,TRUE,FALSE,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1723,Wyoming PACE,Memorial Hospital of Laramie County.,,214 East 23rd Street,Cheyenne,WY,82001,http://cheyenneregional.org/wyomingpace,Not-for-profit,Private.,(307) 773-8112,(307) 634-2273,(307) 773-8131,Senior Script.,,Wyoming.,,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,
1724,"PACE of the Southern Piedmont, Inc.",,,6133 The Plaza,Charlotte,NC,28215,www.pacesp.com,Not-for-profit,Private.,(704) 887-3840,,(704) 887-3844,,,North Carolina.,,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,Senior LIFE Greensburg,Grane Healthcare.,104,401 Broad Street,Johnstown,PA,15905,www.seniorlifegreensburg.com,Not-for-profit,Private.,(814) 535-6000,(877) 998-5433,,,,Pennsylvania.,Westmoreland County PACE.,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,
1726,Ultimate Health Plans,,,1244 Mariner Boulevard,Spring Hill,FL,34609,www.chooseultimate.com,Not-for-profit,Private.,(855) 858-7526,(888) 657-4170,(352) 835-7169,,,Florida.,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Blue Cross and Blue Shield of Florida, Inc.",,97,4800 Deerwood Campus Parkway,Jacksonville,FL,32246,www.floridablue.com,Not-for-profit.,Private.,(904) 905-0000,(800) 267-3156,(904) 905-5650,Prime Therapeutics,CVS/Caremark Rx,Florida.,"Florida Blue; Florida True Health; Health Options, Inc.",FALSE,TRUE,0,0,0,0,0,0,0,0,0,2922415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,AlohaCare,,,"1357 Kapiolani Boulevard, Suite 1250",Honolulu,HI,96814,www.alohacare.org,Not-for-profit.,Private.,(808) 973-1650,(800) 434-1002,(808) 973-0726,,,Hawaii.,AlohaCare QUEST,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,69374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,Phoenix Health Plans,Tenet Healthcare.,,"7878 North 16th Street, Suite 105",Phoenix,AZ,85020,www.phoenixhealthplans.com,Not-for-profit.,Private subsidiary of public company.,(602) 824-3700,,,,,Arizona.,"Fka Abrazo Advantage Health Plan, Community Connection.",TRUE,FALSE,0,0,0,94083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.","Kaiser Foundation Health Plan, Inc.",26,2101 East Jefferson Street,Rockville,MD,20852,www.kp.org,Not-for-profit.,Private.,(301) 816-2424,(301) 468-6000,,MedImpact Healthcare Systems,,"District of Columbia, Maryland, Virginia.","Kaiser-Georgetown Community Health Plan, Inc.; Kaiser Permanente; KP Medicare Plus; KP Signature.",FALSE,FALSE,0,0,0,0,0,0,0,49434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186002,0,0,0,0,0,0,
1031,Palmetto SeniorCare,Palmetto Health Alliance.,,"15 Richland Medical Park, Suite 203",Columbia,SC,29203,www.palmettohealth.org,Not-for-profit,Private.,(803) 931-8175,,(803) 434-3773,,,South Carolina.,Palmetto Health Alliance.,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,
1033,"Total Community Care, L.L.C.","Total Community Options, Inc.",,"904 Las Lomas, NE",Albuquerque,NM,87102,www.myinnovage.org,Not-for-profit.,Private.,(505) 924-2650,,(505) 924-2605,,,New Mexico.,InnovAge Greater New Mexico PACE.,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1035,Bienvivir Senior Health Services,,,2300 McKinley Avenue,El Paso,TX,79930,www.bienvivir.org,Not-for-profit,Private.,(915) 562-3444,,(915) 566-2351,,,Texas.,,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,
1036,"Commonwealth Care Alliance, Inc.",,,30 Winter Street,Boston,MA,02108,www.commonwealthcare.org,Not-for-profit.,Private.,(866) 610-2273,,,,,Massachusetts.,Senior Care Options; One Care: MassHealth plus Medicare.,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,Colorado Access,Colorado Access.,,"10065 East Harvard Avenue, Suite 600",Denver,CO,80231,www.coaccess.com,Not-for-profit.,Private.,(720) 744-5100,(303) 751-2657,(303) 751-9048,Navitus Health Solutions,Navitus Health Solutions,Colorado.,"Colorado Access Advantage, New Health Ventures.",TRUE,FALSE,0,0,0,0,0,51479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,CareOregon,,,"315 SW Fifth Avenue, Suite 900",Portland,OR,97204,www.careoregon.org,Not-for-profit.,Private.,(503) 416-4100,,(503) 416-3720,Catamaran Corporation,,Oregon.,"CareOregon Advantage, Columbia Pacific CCO, Jackson Care Connect CCO.",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,FamilyCare Health Plans,"FamilyCare, Inc.",,"825 Northeast Multnomah, Suite 300",Portland,OR,97232,www.familycareinc.org,Not-for-profit.,Private.,(503) 222-3205,,(503) 222-2392,CVS/Caremark Rx,,Oregon.,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,Community Health Plan of Washington (CHPW),Community Health Network of Washington.,,"720 Olive Way, Suite 300",Seattle,WA,98101,www.chpw.org,Not-for-profit.,Private.,(206) 521-8833,(800) 440-1561,(206) 521-8834,Express Scripts,,Washington.,Community HealthFirst; Community HealthEssentials; Washington Apple Health (formerly Healthy Options); S Medical; Washington Health Program.,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299649,0,0,0,0,0
95,"Hometown Health Plan, Inc.",Renown Health (fka Washoe Health System).,,830 Harvard Way,Reno,NV,89502,www.hometownhealth.com,Not-for-profit.,Private.,(775) 982-3232,(800) 336-0123,(775) 982-3741,Express Scripts,,Nevada.,"Senior Care Plus, Hometown Health Providers Insurance Company.",TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1102,"HealthSun Health Plans, Inc.",SunPlus Advantage.,,"3250 Mary Street, Suite 400",Coconut Grove,FL,33133,www.healthsun.com,For-profit.,Private.,(305) 234-9292,(877) 207-4900,(305) 234-9275,,,Florida.,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,20913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1109,"Humana, Inc.","Humana, Inc.",,500 West Main Street,Louisville,KY,40202,www.humana.com,For-profit.,Public.,(502) 580-1000,(800) 486-2620,,Humana Pharmacy Solutions,Humana Pharmacy Solutions,Nationwide.,"Arcadian Health, CarePlus, Cariten, CHA Health, Evergreen Health Plan, KMG America, MD Care, MetCare Health Plans (aka AdvantageCare), OSF Health Plans and Evergreen Health Plan.",FALSE,FALSE,43100,400,42100,90800,29300,89500,700,0,1700,749900,299000,4500,24500,11100,351000,104600,67100,754900,217100,3900,5300,85300,1100,38300,58200,86100,10200,77400,3800,13900,3900,2100,14800,49700,10800,409300,27500,3900,33800,900,64400,8400,212500,719100,65900,113900,500,34900,277800,65200,1400,641700,0
1132,InnovaCare Health Solutions,"InnovaCare, Inc.",,173 Bridge Plaza North,Fort Lee,NJ,07024,www.innovacarehealth.com; www.mmm-pr.com/eng; www.pmcpr.org/eng,For-profit.,Private.,(201) 969-2300,,(201) 969-2339,,,"Connecticut, Delaware, Florida, Illinois, Massachusetts, New Jersey, New York, Pennsylvania, Puerto Rico, Rhode Island.","Formerly part of Aveta, Inc.; operating as InnovaCare Health Solutions through its subsidiaries Medicare y Mucho Mas (MMM Healthcare) and PMC Medicare Choice (PMC).",TRUE,FALSE,0,0,0,0,0,0,38,0,11,253,0,0,0,0,45,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,28,0,0,160,0,0,0,37,14,0,0,0,0,0,0,0,0,0,0,0,230288,
1597,PACE of the Triad,,,1471 East Cone Boulevard,Greensboro,NC,27405,www.pacetriad.org,Not-for-profit,Private.,(336) 550-4040,,(336) 550-4044,,,North Carolina.,"PACE of Guilford and Rockingham Counties, Inc.",TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1156,AIDS Healthcare Foundation,,,1001 North Martel Avenue,Los Angeles,CA,90046,www.positivehealthcare.org,Not-for-profit.,Private.,(323) 436-5000,,(323) 337-9141,MedImpact Healthcare Systems,MedImpact Healthcare Systems,California and Florida.,"Positive Healthcare Partners, Positive Healthcare California, Positive Healthcare Florida.",TRUE,FALSE,0,0,0,0,1660,0,0,0,0,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1158,"Central Health Plan of California, Inc.","AHMC Central Health, LLC",,1540 Bridgegate Drive,Diamond Bar,CA,91765,www.centralhealthplan.com,For-profit.,Private.,(626) 388-2390,(866) 314-2427,(626) 388-2361,PTI/National Pharmaceutical Services,,California.,Central Health Medicare Plan.,TRUE,FALSE,0,0,0,0,12982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1159,"Honored Citizens Choice Health Plan, Inc.",,,"17315 Studebaker Road, Suite 200",Cerritos,CA,90703,www.citizenschoicehealth.com,For-profit.,Private.,(323) 728-7232,(866) 646-2247,(323) 728-8494,CVS/Caremark Rx,,California.,dba Citizens Choice Health Plan.,FALSE,FALSE,0,0,0,0,14750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1161,United Mine Workers of America,,,"2121 K Street, NW, Suite 350",Washington,DC,20037,"www.umwa.org, www.umwafunds.org",Not-for-profit.,Private.,(800) 291-1425,(703) 208-7200,(304) 256-2626,,,Nationwide.,"United Mine Workers of America Health & Retirement, the Funds.",TRUE,FALSE,645,0,21,20,11,121,0,0,0,302,0,0,0,0,1514,915,68,2918,0,0,0,20,24,0,0,12,0,161,0,0,0,0,15,0,0,934,22,0,4946,0,31,0,350,0,230,1959,0,13,0,9364,20,0,
1164,Liberty Health Advantage,,,"1 Huntington Quadrangle, Suite 3N01",Melville,NY,11747,www.lhany.com,For-profit.,Private.,(866) 542-4269,(855) 439-1660,(631) 227-3484,PTI/National Pharmaceutical Services,,New York.,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
