mco_id,mco_name,mco_owner,owner_id,address,city,state_abbreviation,zip,url,profit_status,private_public,telephone_one,telephone_two,fax,contracted_pbm,contracted_sp_vendor,service_areas,aliases,blues,al,ak,ar,az,ca,co,ct,dc,de,fl,ga,hi,ia,id,il,in,ks,ky,la,ma,me,mi,md,mn,ms,mo,mt,nc,nd,ne,nh,nj,nm,nv,ny,oh,ok,or,pa,ri,sc,sd,tn,tx,ut,va,vt,wa,wi,wv,wy,pr,foreign
205,"Preferred Medical Plan, Inc.",,,4950 Southwest 8th Street,Coral Gables,FL,33134,www.pmphmo.com,For-profit.,Private.,(305) 447-8373,(800) 767-5551,(305) 445-4581,MedImpact Healthcare Systems,,Florida.,,NO,0,0,0,0,0,0,0,0,0,39942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
126,Blue Cross and Blue Shield of North Carolina,,,P.O. Box 2291,Durham,NC,27702,www.bcbsnc.com,Not-for-profit.,Private.,(919) 489-7431,(877) 258-3334,(919) 765-4459,Prime Therapeutics,Express Scripts (Curascript),North Carolina.,Partners National Health Plan of North Carolina.,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2751851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
805,Moda Health,,,601 Southwest 2nd Avenue; P.O. Box 40384,Portland,OR,97204-0384,www.odscompanies.com,For-profit.,Private.,(503) 228-6554,(877) 605-3229,(503) 948-5558,MedImpact Healthcare Systems,"Walgreens Specialty Pharmacy, Express Scripts","Alaska, Oregon, Washington.","Formerly ODS Health Plans, Eastern Oregon CCO.",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
907,LifeWise Health Plan of Oregon,"Premera, Inc.",37,"2020 SW Fourth Avenue, Suite 1000",Portland,OR,97201,www.lifewiseor.com,For-profit.,Private.,(503) 295-6707,(800) 926-6707,(503) 279-5295,Express Scripts (Medco),"Walgreens Specialty Pharmacy, Express Scripts (Medco/Accredo Health Group)",Oregon.,,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
394,"Medical Associates Health Plan, Inc.",Medical Associates Clinic.,,"1605 Associates Drive, Suite 101",Dubuque,IA,52002,www.mahealthcare.com,For-profit.,Private.,(563) 556-8070,(800) 747-8900,(563) 556-5134,MedImpact Healthcare Systems,,"Illinois, Iowa, Wisconsin.",Medical Associates Clinic Health Plan of Wisconsin.,NO,0,0,0,0,11,0,0,0,0,0,0,0,23194,0,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6561,0,0,0,
396,"Blue Cross of Idaho Health Service, Inc.",,,3000 East Pine Avenue,Meridian,ID,83642,www.bcidaho.com,Not-for-profit.,Mutual company.,(208) 345-4550,(800) 274-4018,(208) 331-7402,CVS/Caremark Rx,CVS/Caremark Rx,Idaho and other states for national groups.,,YES,246,13,240,4225,13970,2631,99,2,10,1635,519,8,63,364141,490,139,368,34,4600,242,335,333,99,2731,50,279,164,460,719,227,97,108,3659,1281,136,188,487,8123,254,14,82,120,140,7403,2698,6,3344,11082,212,16,1352,0,0
397,Regence BlueShield of Idaho,Cambia Health Solutions.,7,1602 21st Avenue,Lewiston,ID,83501,www.id.regence.com,Not-for-profit.,Private.,(208) 746-2671,(800) 632-2022,(208) 798-2097,RegenceRx,Walgreens Specialty Pharmacy,Idaho.,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,145802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398,BlueCross BlueShield of South Carolina,,,1-20 at Alpine Road,Columbia,SC,29219,"www.SouthCarolinaBlues.com, www.BlueChoiceSC.com",For-profit,Mutual company.,(803) 788-0222,,,CVS/Caremark Rx,Accredo (fka CuraScript Specialty Pharmacy),South Carolina.,"Companion HealthCare Corporation, now BlueChoice HealthPlan of South Carolina, is the licensed HMO subsidiary of Blue Cross and Blue Shield of South Carolina; InStil Health Insurance Company.",YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662023,0,0,0,0,0,0,0,0,0,0,0,
570,Santa Clara County dba Valley Health Plan,Santa Clara County.,,"2480 North 1st Street, Suite 200",San Jose,CA,95131,www.valleyhealthplan.org,Not-for-profit.,Government.,(408) 885-4080,(888) 421-8444,(408) 885-5921,Navitus Health Solutions,,California.,,NO,0,0,0,0,109596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
771,Blue Cross and Blue Shield of Kansas,Owned by policyholders.,,1133 Southwest Topeka Boulevard,Topeka,KS,66629,www.bcbsks.com,Mutual Insurance Company.,Mutual company.,(785) 291-4180,(800) 432-3990,(785) 290-0711,Prime Therapeutics,,Kansas.,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
772,Blue Cross & Blue Shield of Mississippi,,,3545 Lakeland Drive,Flowood,MS,39232,www.bcbsms.com,Mutual insurance company.,Private.,(601) 932-3704,(800) 222-8046,(601) 939-7035,Express Scripts,,Mississippi.,HMO of Mississippi.,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,"Harvard Pilgrim Health Care, Inc.",,,93 Worcester Street,Wellesley,MA,02481,www.harvardpilgrim.org,Not-for-profit.,Private.,(617) 509-3000,(888) 888-4742,(617) 509-0049,MedImpact Healthcare Systems,"Express Scripts (CuraScript), ICORE Healthcare, Walgreens Specialty Pharmacy (IVPCare), CVS/Caremark Rx, Specialty Freedom Drug, Village Pharmacy","Maine, Massachusetts, New Hampshire. Also has regulatory approval to enroll from border communities in Connecticut, New York, Rhode Island, Vermont.",HPHC.,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997893,94981,0,0,0,0,0,0,0,0,0,136430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,"Tufts Associated Health Plans, Inc.",,,705 Mt. Auburn Street,Watertown,MA,02472,www.tuftshealthplan.com,Not-for-profit.,Mutual company.,(617) 923-5406,(800) 462-0224,(617) 923-5880,CVS/Caremark Rx,"Express Scripts (Curascript), CVS/Caremark Rx","Massachusetts, Rhode Island.","Network Health, Tufts Medicare Preferred.",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10467,0,0,0,0,0,0,0,0,0,0,0,0,
177,Health Alliance Plan of Michigan,Henry Ford Health System.,,2850 West Grand Boulevard,Detroit,MI,48202,www.hap.org,Not-for-profit.,Private.,(313) 872-8100,(800) 422-4641,(248) 443-0944,Catamaran Corporation (claims processing only),"BioScrip, Pharmacy Advantage",Michigan.,"Alliance Health Plan for HMO, Alliance Health and Life Insurance Company, Midwest Health Plan, HAP Senior Plus.",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185,Medica Health Plans,,,401 Carlson Parkway,Minnetonka,MN,55305,www.medica.com,Not-for-profit.,Private.,(952) 992-2900,(800) 952-3455,(952) 992-3377,MedImpact Healthcare Systems,"Walgreens Specialty Pharmacy, Fairview Pharmacy Services","Minnesota and adjacent counties in North Dakota, South Dakota; also Wisconsin.","Medica Insurance Company, Medica Health Plans of Wisconsin",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526000,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,16000,0,0,0,
283,Horizon Blue Cross Blue Shield,"Horizon Healthcare Services, Inc.",,Three Penn Plaza East,Newark,NJ,07105,www.horizonblue.com,Not-for-profit.,Private.,(973) 466-4000,,(973) 466-8342,Prime Therapeutics,,New Jersey.,"Horizon HMO, Horizon Healthcare of New Jersey, Horizon Healthcare Servies",YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Highmark Blue Cross Blue Shield,"Highmark, Inc.",6,120 Fifth Avenue,Pittsburgh,PA,15222,www.highmark.com,Not-for-profit.,Private.,(412) 544-7000,,,Express Scripts (Medco),Home Solutions Infusion Therapy,Pennsylvania.,"Highmark Blue Shield, Keystone Health Plan West, The Health Company, HM Health Insurance Company, Highmark Health Services. Medicaid is served through Highmark Blue Cross and Blue Shield's subsidiary Gateway Health Plan (see separate listing).",YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3783383,0,0,0,0,0,0,0,0,0,0,0,0,0,
290,Highmark Blue Cross Blue Shield Delaware,"Highmark, Inc.",6,800 Delaware Avenue,Wilmington,DE,19801-1368,www.highmarkbcbsde.com,Not-for-profit.,Private.,(800) 292-9525,(800) 633-2563,(877) 544-8726,Express Scripts,,Delaware.,"Formerly Blue Cross Blue Shield of Delaware. First State Health Plan is the name for Medicaid members, and Mid-Atlantic Health Plan is the name for commercial members.",YES,0,0,0,0,0,0,0,0,275839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
308,SIHO Insurance Services,"Columbus Regional Hospital, Shneck Medical Center, Bloomington Hospital, Multi-County Physicians.",,417 Washington Street,Columbus,IN,47201,www.siho.org,Not-for-profit.,Private.,(812) 378-7000,,(812) 373-8704,CVS/Caremark Rx,,Indiana.,Southeastern Indiana Health Organization (SIHO).,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380,Blue Cross and Blue Shield of Nebraska,,,1919 Aksarben Drive,Omaha,NE,68180,www.nebraskablue.com,Not-for-profit.,Mutual company.,(402) 390-1820,(877) 693-7081,,Prime Therapeutics,Prime Therapeutics (Triessent),Nebraska and Nationwide.,,YES,3585,286,5069,2672,8054,7181,595,108,215,4610,4703,31,20449,4107,7245,4026,5908,3650,1470,881,273,4810,682,5199,671,10777,723,2849,698,515503,197,1416,388,1385,2906,6113,3177,4861,4924,99,1380,2440,4680,13389,2841,3305,92,8594,2923,754,1057,3,46
773,Blue Cross Blue Shield of North Dakota,Noridian Mutual Insurance Company.,,4510 13th Avenue South,Fargo,ND,58121,www.bcbsnd.com,Not-for-profit.,Private.,(800) 342-4718,,,Prime Therapeutics,,North Dakota.,,YES,587,69,184,2948,1245,2227,41,7,9,879,406,16,2788,1067,865,268,550,120,364,60,25,678,47,42834,968,3451,5210,932,347662,2672,13,62,484,547,246,380,619,1215,843,3,75,8505,1410,4057,710,6,425,1596,1498,197,2679,0,3
345,Blue Cross and Blue Shield of Louisiana,Louisiana Health Service & Indemnity Company.,,5525 Reitz Avenue,Baton Rouge,LA,70809,www.bcbsla.com,Not-for-profit,Mutual company.,(225) 295-3307,(800) 599-2583,(225) 295-2054,Express Scripts,,Louisiana.,HMO Louisiana and Louisiana Health Service & Indemnity Company,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351,"Vantage Health Plan, Inc.",,,"130 DeSiard Street, Suite 300",Monroe,LA,71201,www.vhpla.com,For-profit.,Private.,(318) 361-0900,(888) 823-1910,(318) 361-2179,Catamaran Corporation,"Bayou State Specialty Pharmacy, a Briova Rx Company",Louisiana.,,NO,3,0,55,4,2,0,0,0,0,11,6,1,0,1,3,9,1,5,24123,1,0,1,0,0,42,8,0,2,0,0,0,0,0,1,0,1,3,1,0,0,1,0,8,114,0,7,0,0,0,0,1,0,
352,"Avera Health Plans, Inc.",,,3816 S. Elmwood Avenue,Sioux Falls,SD,57105,www.averahealthplans.com,For-profit.,Private.,,(888) 322-2115,(605) 322-4540,Clearscript/NPS,Avera Specialty Pharmacy,"Iowa, Nebraska, South Dakota.",,NO,0,0,0,0,0,0,0,0,0,0,0,0,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,64975,0,0,0,0,0,0,0,0,0,0,
353,DAKOTACARE,"South Dakota State Medical Holding Company, Inc.",,2600 West 49th Street,Sioux Falls,SD,57105,www.dakotacare.com,For-profit.,Private.,(605) 334-4000,(800) 325-5598,(605) 331-5254,CVS/Caremark Rx,,"Nationwide, focused in South Dakota.","DAKOTACARE Administrative Services, Inc.",NO,0,0,0,11,16,8,0,0,0,7,1,1,1786,17126,3,1,0,0,0,0,0,0,0,510,0,1,20,2,21,11,0,0,2,4,0,0,1,1,0,0,0,64624,0,6,0,0,0,2,2,0,31,0,0
11,"Blue Cross and Blue Shield of Florida, Inc.",,97,4800 Deerwood Campus Parkway,Jacksonville,FL,32246,www.floridablue.com,Not-for-profit.,Private.,(904) 905-0000,(800) 267-3156,(904) 905-5650,Prime Therapeutics,CVS/Caremark Rx,Florida.,"Florida Blue; Florida True Health; Health Options, Inc.",YES,0,0,0,0,0,0,0,0,0,2922415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.","Kaiser Foundation Health Plan, Inc.",26,2101 East Jefferson Street,Rockville,MD,20852,www.kp.org,Not-for-profit.,Private.,(301) 816-2424,(301) 468-6000,,MedImpact Healthcare Systems,,"District of Columbia, Maryland, Virginia.","Kaiser-Georgetown Community Health Plan, Inc.; Kaiser Permanente; KP Medicare Plus; KP Signature.",NO,0,0,0,0,0,0,0,49434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186002,0,0,0,0,0,0,
75,Premera Blue Cross,"Premera, Inc.",37,"7001 220th Street, SW",Mountlake Terrace,WA,98043,www.premera.com,Not-for-profit.,Private.,(425) 918-4000,,,Express Scripts (Medco),"Walgreens Specialty Pharmacy, Express Scripts (Medco/Accredo Health Group)","Alaska, Washington.",,YES,0,99669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531083,0,0,0,0,
90,Community Health Plan of Washington (CHPW),Community Health Network of Washington.,,"720 Olive Way, Suite 300",Seattle,WA,98101,www.chpw.org,Not-for-profit.,Private.,(206) 521-8833,(800) 440-1561,(206) 521-8834,Express Scripts,,Washington.,Community HealthFirst; Community HealthEssentials; Washington Apple Health (formerly Healthy Options); S Medical; Washington Health Program.,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299649,0,0,0,0,0
95,"Hometown Health Plan, Inc.",Renown Health (fka Washoe Health System).,,830 Harvard Way,Reno,NV,89502,www.hometownhealth.com,Not-for-profit.,Private.,(775) 982-3232,(800) 336-0123,(775) 982-3741,Express Scripts,,Nevada.,"Senior Care Plus, Hometown Health Providers Insurance Company.",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99,Physicians Plus Insurance Corporation,Owned by Meriter Health Services and local physician investors.,,"2650 Novation Parkway, Suite 400",Madison,WI,53713,www.pplusic.com,For-profit.,Private.,(608) 282-8900,,(608) 327-0321,,"Walgreens Specialty Pharmacy, Meriter Outpatient Pharmacy",Wisconsin.,,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82280,0,0,0,
1105,"Inter-County Health Plans, Inc.","Jointly held by Independence Blue Cross and Highmark, Inc.",25,720 Blair Mill Road,Horsham,PA,19044,www.ichphealth.com,Not-for-profit.,Private.,(800) 984-5933,,(215) 657-3282,FutureScripts,,Pennsylvania.,"Inter-County Hospitalization Plan, Inter-County Student Health Plan, Inter-County, ICHP.",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10519,0,0,0,0,0,0,0,0,0,0,0,0,0,
1109,"Humana, Inc.","Humana, Inc.",,500 West Main Street,Louisville,KY,40202,www.humana.com,For-profit.,Public.,(502) 580-1000,(800) 486-2620,,Humana Pharmacy Solutions,Humana Pharmacy Solutions,Nationwide.,"Arcadian Health, CarePlus, Cariten, CHA Health, Evergreen Health Plan, KMG America, MD Care, MetCare Health Plans (aka AdvantageCare), OSF Health Plans and Evergreen Health Plan.",NO,43100,400,42100,90800,29300,89500,700,0,1700,749900,299000,4500,24500,11100,351000,104600,67100,754900,217100,3900,5300,85300,1100,38300,58200,86100,10200,77400,3800,13900,3900,2100,14800,49700,10800,409300,27500,3900,33800,900,64400,8400,212500,719100,65900,113900,500,34900,277800,65200,1400,641700,0
1732,TakeCare,"TakeCare Health Systems, LLP.",,"415 Chalan San Antonio Street, Baltej Pavilion, Suite 108",Tamuning,GU,96913,www.takecareasia.com,For-profit,Private.,(671) 646-6956,(877) 484-2411,(671) 647-3542,"Envision Pharmaceutical Services, Inc.",,"Guam, Northern Mariana Islands, Palau, Phillippines, Saipan.","TakeCare Asia; TakeCare Insurance Company, Inc.",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,439"
1240,"GEMCare Health Plan, Inc.","Golden Empire Managed Care, a Medical Group, Inc. and Managed Care Systems, LP.",,"4550 California Avenue, Suite 100",Bakersfield,CA,93309,www.gemcarehealthplan.com,For-profit.,Private.,(661) 716-8800,(877) 697-2464,,PTI/National Pharmaceutical Services,,California.,"Physician's Choice, Nationcare PPO.",NO,0,0,0,0,20950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
411,Wellmark Blue Cross and Blue Shield of Iowa,"Wellmark, Inc.",12,"1331 Grand Avenue, P.O. Box 9232",Des Moines,IA,50309,www.wellmark.com,Mutual insurance company.,Private.,(515) 376-4500,(800) 524-9242,(515) 245-4561,Catamaran Corporation,CVS/Caremark Rx,Iowa.,"Wellmark, Inc., dba Wellmark Blue Cross and Blue Shield of Iowa.",YES,0,0,0,0,0,0,0,0,0,0,0,0,1873696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
412,Blue Cross and Blue Shield of Illinois,"Health Care Service Corporation, a mutual legal reserve company.",2,300 East Randolph Drive,Chicago,IL,60601-5099,www.bcbsil.com,Not-for-profit.,Mutual company.,(800) 654-7385,(312) 653-6000,(312) 938-3868,Prime Therapeutics,Prime Therapeutics,Illinois.,"Blue Choice, HMO Illinois, Blue Advantage.",YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7820747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
963,Asuris Northwest Health,Cambia Health Solutions/Regence BlueShield.,7,"528 East Spokane Falls Boulevard, Suite 301",Spokane,WA,99202,www.asuris.com,Not-for-profit.,Private.,(509) 922-8072,(888) 344-5593,(509) 922-8264,RegenceRx,Walgreens Specialty Pharmacy,Washington.,,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51958,0,0,0,0,
1093,Assurant Health,"Assurant, Inc.",,501 West Michigan Street; P.O. Box 3050,Milwaukee,WI,53202,www.assuranthealth.com,For-profit.,Private subsidiary of public company.,(800) 800-1212,,,CVS/Caremark Rx,,Nationwide.,"John Alden Life Insurance Company, Time Insurance Company, Union Security Insurance Company.",NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"Kaiser Foundation Health Plan of Colorado, Inc.",Kaiser Permanente.,26,10350 East Dakota Avenue,Denver,CO,80247,www.kp.org,Not-for-profit.,Private.,,(303) 338-3800,(303) 344-7277,,,Colorado.,,NO,0,0,0,0,0,"501,227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,Rocky Mountain Health Plans (RMHP),Rocky Mountain Health Management Corporation (RMHMC).,,"2775 Crossroads Boulevard, P.O. Box 10600",Grand Junction,CO,81502-5600,www.rmhp.org,Not-for-profit.,Private.,(970) 244-7760,(800) 843-0719,(970) 244-7880,Express Scripts,"US BioServices, US Specialty, Express Scripts (Curascript)",Colorado.,Rocky Mountain HMO; Rocky Mountain HealthCare Options; CNIC Health Solutions.,NO,0,0,0,0,0,"192,876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,"Kaiser Foundation Health Plan of the Northwest, Inc.",Kaiser Permanente.,26,"500 NE Multnomah, Suite 100",Portland,OR,97232,www.kp.org,Not-for-profit.,Private.,(503) 813-2800,,(503) 813-4967,"MedImpact Healthcare Systems, Catamaran Corporation",,"Oregon, Washington, plus Medicare Advantage plans in other states.",Includes Kaiser Permanente Health Alternatives (KPHA Health Plans).,NO,0,0,0,35,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"449,912",0,0,0,0,0,0,0,0,0,"20,784",0,0,0,0,
67,Providence Health Plan,Providence Health & Services.,,P.O. Box 4327,Portland,OR,97208-4327,www.providence.org/healthplans,Not-for-profit.,Private.,(503) 574-7500,(503) 574-7550,(503) 574-7543,Providence Health Plan,Providence Specialty Pharmacy Services,"Alaska, Oregon, Washington.",Providence ElderPACE.,NO,67,"6,730",53,183,"6,717",140,32,32,7,203,101,20,28,"3,137",113,52,22,195,15,61,9,52,44,98,23,49,286,177,3,12,42,60,53,125,108,64,22,"327,330",78,14,81,2,105,270,186,5,80,"46,972",42,11,3,0,
778,Wellmark Blue Cross and Blue Shield of South Dakota,"Wellmark, Inc.",12,1601 West Madison Street,Sioux Falls,SD,57104,www.wellmark.com,Mutual insurance company.,Private.,(605) 373-7200,(800) 831-4818,,Catamaran Corporation,CVS/Caremark Rx,South Dakota.,"Wellmark of South Dakota, Inc., dba Wellmark Blue Cross and Blue Shield of South Dakota.",YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"325,331",0,0,0,0,0,0,0,0,0,0,
798,Sterling Life Insurance Company,"Munich Health North America, Inc.",108,2219 Rimland Drive,Bellingham,WA,98226,www.sterlinginsurance.com,For-profit.,Private subsidiary of public company.,(360) 647-9080,(888) 858-8551,(888) 858-8552,,,Nationwide.,A division of Windsor Health Group.,NO,7,25,499,681,222,53,0,0,478,0,"2,593",0,65,"3,324",365,76,784,369,"3,845",0,0,12,0,476,669,"2,903","6,967",531,13,50,0,77,69,"1,027",40,175,958,"2,610","1,252",0,685,0,"1,192","2,846",837,0,0,"16,226",87,38,26,0,
804,PacificSource Health Plans,,,110 International Way,Springfield,OR,97477,www.pacificsource.com,Not-for-profit.,Private.,(541) 686-1242,(888) 977-9299,(541) 225-3645,CVS/Caremark Rx,CVS/Caremark Rx,"Idaho, Montana, Oregon.",Primary Health Network dba PacificSource Health Plans of Idaho.,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,"56,399",0,0,0,0,0,0,0,0,0,0,0,0,"17,302",0,0,0,0,0,0,0,0,0,0,"204,846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192,JMH Health Plan,Division of Jackson Health System.,,"1801 NW 9th Avenue, Suite 100",Miami,FL,33136,www.jmhhp.com,Not-for-profit.,Private.,(305) 575-3700,(800) 721-2993,(305) 545-5212,CVS/Caremark Rx,,Florida.,The Public Health Trust of Miami-Dade County (PHT).,NO,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
193,"Total Health Care, Inc.","Total Health Care USA, Inc.",,"3011 West Grand Boulevard, Suite 1600",Detroit,MI,48202,www.thcmi.com,Not-for-profit.,Private.,(313) 871-2000,(800) 826-2862,(313) 871-6407,Catamaran Corporation,CVS/Caremark Rx (Rx America),Michigan.,Total Medicare Plus.,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"92,246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1054,KPS Health Plans,Group Health Cooperative.,73,"400 Warren Avenue, P.O. Box 339",Bremerton,WA,98337-0039,www.kpshealthplans.com,Not-for-profit.,Private.,(360) 377-5576,(800) 552-7114,(360) 478-2632,MedImpact Healthcare Systems,Diplomat Specialty Pharmacy,Washington.,Kitsap Physician Service.,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,361",0,0,0,0,
103,Denver Health Medical Plan,Denver Health and Hospital Authority.,,"777 Bannock Street, MC 6000",Denver,CO,80204,www.denverhealthmedicalplan.com,Not-for-profit.,Private.,(303) 602-2100,(800) 700-8140,(303) 602-2096,MedImpact Healthcare Systems,,Colorado.,,NO,0,0,0,0,0,"71,599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
